# Here you find the simulation outputdata
# Look into hetero_Particles.dat for general simulation data and aggregate data
#
#######################################################
# Experiment:							hetero
# Date:									2025-04-04 11:41

#######################################################
# Conditions acc to:					Pe
# Peclet Number:						0.0000e+00
# z-Velocity (m/s):						0.0000e+00
# Box_size (rel. to r_mean):			280
# Hight above max(z) (rel. to r_mean):	60
# Timestep adjustment:					1.00
# Temperature (K):						1488.10
#######################################################
# Particle Size Distribution:			lognorm
# Particle Mean Radius (nm):			4.48
# Particle sDerivation:					0.37
# Calculation Friction acc to:			Chen & Dahneke
#######################################################
# Primary particles:					200000
# Aggregates:							6452
# Particle Number Distribution:			none
# Particles per Aggregate:				31
#
# Fractal Dimension / Prefactor:		2.05	1.30
# Epsilon,Delta,Deformation:			1.001	1.010	1.000
# One Material is used
# Density (kg/m^3):						4.23e+03
#
#######################################################
# Agg	Np	Diff_p(m^2/s)	frict	m_p(kg)	t_s(s)	r_g	rho(kg/m^3)
5111	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090932e-08	4.230e+03
5112	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084518e-08	4.230e+03
5113	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090063e-08	4.230e+03
5114	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073215e-08	4.230e+03
5115	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077918e-08	4.230e+03
5116	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.043636e-08	4.230e+03
5117	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098775e-08	4.230e+03
5118	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089398e-08	4.230e+03
5119	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.041500e-08	4.230e+03
5120	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077607e-08	4.230e+03
5121	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.061798e-08	4.230e+03
5122	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.026521e-08	4.230e+03
5123	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052676e-08	4.230e+03
5124	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.013750e-08	4.230e+03
5125	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092170e-08	4.230e+03
5126	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077982e-08	4.230e+03
5127	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092152e-08	4.230e+03
5128	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.019422e-08	4.230e+03
5129	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.020857e-08	4.230e+03
5130	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083062e-08	4.230e+03
5131	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083711e-08	4.230e+03
5132	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099092e-08	4.230e+03
5133	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084525e-08	4.230e+03
5134	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092305e-08	4.230e+03
5135	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065592e-08	4.230e+03
5136	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060971e-08	4.230e+03
5137	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084268e-08	4.230e+03
5138	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071946e-08	4.230e+03
5139	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087924e-08	4.230e+03
5140	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.023620e-08	4.230e+03
5141	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090764e-08	4.230e+03
5142	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077706e-08	4.230e+03
5143	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091419e-08	4.230e+03
5144	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092692e-08	4.230e+03
5145	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.069491e-08	4.230e+03
5146	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088684e-08	4.230e+03
5147	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073358e-08	4.230e+03
5148	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086565e-08	4.230e+03
5149	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089730e-08	4.230e+03
5150	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085326e-08	4.230e+03
5151	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075510e-08	4.230e+03
5152	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087522e-08	4.230e+03
5153	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084722e-08	4.230e+03
5154	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094481e-08	4.230e+03
5155	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080574e-08	4.230e+03
5156	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062034e-08	4.230e+03
5157	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065422e-08	4.230e+03
5158	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.037936e-08	4.230e+03
5159	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093279e-08	4.230e+03
5160	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.042389e-08	4.230e+03
5161	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075430e-08	4.230e+03
5162	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.065240e-08	4.230e+03
5163	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099136e-08	4.230e+03
5164	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038215e-08	4.230e+03
5165	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097584e-08	4.230e+03
5166	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067825e-08	4.230e+03
5167	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086955e-08	4.230e+03
5168	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096432e-08	4.230e+03
5169	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063498e-08	4.230e+03
5170	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091801e-08	4.230e+03
5171	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.007469e-08	4.230e+03
5172	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082835e-08	4.230e+03
5173	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097268e-08	4.230e+03
5174	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072011e-08	4.230e+03
5175	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083393e-08	4.230e+03
5176	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090869e-08	4.230e+03
5177	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056223e-08	4.230e+03
5178	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101366e-08	4.230e+03
5179	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094666e-08	4.230e+03
5180	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068596e-08	4.230e+03
5181	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.054346e-08	4.230e+03
5182	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.007340e-08	4.230e+03
5183	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078755e-08	4.230e+03
5184	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090186e-08	4.230e+03
5185	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079539e-08	4.230e+03
5186	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.054654e-08	4.230e+03
5187	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.968964e-08	4.230e+03
5188	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.968312e-08	4.230e+03
5189	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094343e-08	4.230e+03
5190	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.005841e-08	4.230e+03
5191	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066515e-08	4.230e+03
5192	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.047390e-08	4.230e+03
5193	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074717e-08	4.230e+03
5194	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.014953e-08	4.230e+03
5195	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098451e-08	4.230e+03
5196	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.027959e-08	4.230e+03
5197	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077889e-08	4.230e+03
5198	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090281e-08	4.230e+03
5199	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079327e-08	4.230e+03
5200	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091913e-08	4.230e+03
5201	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070699e-08	4.230e+03
5202	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.103174e-08	4.230e+03
5203	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088555e-08	4.230e+03
5204	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.023015e-08	4.230e+03
5205	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.036726e-08	4.230e+03
5206	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082106e-08	4.230e+03
5207	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087845e-08	4.230e+03
5208	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072400e-08	4.230e+03
5209	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068463e-08	4.230e+03
5210	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086775e-08	4.230e+03
5211	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052651e-08	4.230e+03
5212	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072625e-08	4.230e+03
5213	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084978e-08	4.230e+03
5214	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098451e-08	4.230e+03
5215	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095004e-08	4.230e+03
5216	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078101e-08	4.230e+03
5217	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083438e-08	4.230e+03
5218	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082689e-08	4.230e+03
5219	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075115e-08	4.230e+03
5220	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088377e-08	4.230e+03
5221	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079821e-08	4.230e+03
5222	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.073432e-08	4.230e+03
5223	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086531e-08	4.230e+03
5224	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071541e-08	4.230e+03
5225	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094079e-08	4.230e+03
5226	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070952e-08	4.230e+03
5227	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090348e-08	4.230e+03
5228	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072456e-08	4.230e+03
5229	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072931e-08	4.230e+03
5230	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.049299e-08	4.230e+03
5231	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077267e-08	4.230e+03
5232	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.085613e-08	4.230e+03
5233	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076432e-08	4.230e+03
5234	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082738e-08	4.230e+03
5235	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071131e-08	4.230e+03
5236	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059464e-08	4.230e+03
5237	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076167e-08	4.230e+03
5238	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075090e-08	4.230e+03
5239	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099391e-08	4.230e+03
5240	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.060702e-08	4.230e+03
5241	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064163e-08	4.230e+03
5242	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094207e-08	4.230e+03
5243	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058104e-08	4.230e+03
5244	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091625e-08	4.230e+03
5245	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080768e-08	4.230e+03
5246	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088926e-08	4.230e+03
5247	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.001467e-08	4.230e+03
5248	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038282e-08	4.230e+03
5249	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090093e-08	4.230e+03
5250	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084137e-08	4.230e+03
5251	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038599e-08	4.230e+03
5252	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077895e-08	4.230e+03
5253	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083365e-08	4.230e+03
5254	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.018691e-08	4.230e+03
5255	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088819e-08	4.230e+03
5256	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.009816e-08	4.230e+03
5257	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.032101e-08	4.230e+03
5258	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058488e-08	4.230e+03
5259	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.047174e-08	4.230e+03
5260	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082693e-08	4.230e+03
5261	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075600e-08	4.230e+03
5262	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082136e-08	4.230e+03
5263	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.036127e-08	4.230e+03
5264	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088221e-08	4.230e+03
5265	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084680e-08	4.230e+03
5266	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081439e-08	4.230e+03
5267	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.097455e-08	4.230e+03
5268	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.066350e-08	4.230e+03
5269	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094917e-08	4.230e+03
5270	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078105e-08	4.230e+03
5271	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.042350e-08	4.230e+03
5272	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091148e-08	4.230e+03
5273	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.982455e-08	4.230e+03
5274	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075053e-08	4.230e+03
5275	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.081243e-08	4.230e+03
5276	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082223e-08	4.230e+03
5277	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080683e-08	4.230e+03
5278	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.965673e-08	4.230e+03
5279	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098697e-08	4.230e+03
5280	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.101788e-08	4.230e+03
5281	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.976747e-08	4.230e+03
5282	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093185e-08	4.230e+03
5283	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.077511e-08	4.230e+03
5284	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096324e-08	4.230e+03
5285	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078498e-08	4.230e+03
5286	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084540e-08	4.230e+03
5287	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056484e-08	4.230e+03
5288	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.067284e-08	4.230e+03
5289	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098015e-08	4.230e+03
5290	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.977674e-08	4.230e+03
5291	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	1.997006e-08	4.230e+03
5292	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059260e-08	4.230e+03
5293	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079423e-08	4.230e+03
5294	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075675e-08	4.230e+03
5295	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.044822e-08	4.230e+03
5296	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.045153e-08	4.230e+03
5297	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092528e-08	4.230e+03
5298	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089291e-08	4.230e+03
5299	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.094980e-08	4.230e+03
5300	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.062351e-08	4.230e+03
5301	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.043442e-08	4.230e+03
5302	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083648e-08	4.230e+03
5303	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.069689e-08	4.230e+03
5304	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086262e-08	4.230e+03
5305	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.074290e-08	4.230e+03
5306	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.099707e-08	4.230e+03
5307	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.052461e-08	4.230e+03
5308	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.050888e-08	4.230e+03
5309	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091272e-08	4.230e+03
5310	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.038480e-08	4.230e+03
5311	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090494e-08	4.230e+03
5312	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.055025e-08	4.230e+03
5313	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.053671e-08	4.230e+03
5314	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089181e-08	4.230e+03
5315	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087081e-08	4.230e+03
5316	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.051077e-08	4.230e+03
5317	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091036e-08	4.230e+03
5318	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.092358e-08	4.230e+03
5319	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056843e-08	4.230e+03
5320	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.070111e-08	4.230e+03
5321	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075283e-08	4.230e+03
5322	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072360e-08	4.230e+03
5323	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.068348e-08	4.230e+03
5324	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.064683e-08	4.230e+03
5325	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.056400e-08	4.230e+03
5326	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.059541e-08	4.230e+03
5327	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095560e-08	4.230e+03
5328	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.089965e-08	4.230e+03
5329	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079157e-08	4.230e+03
5330	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063688e-08	4.230e+03
5331	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084477e-08	4.230e+03
5332	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086666e-08	4.230e+03
5333	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088158e-08	4.230e+03
5334	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078752e-08	4.230e+03
5335	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080741e-08	4.230e+03
5336	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.063023e-08	4.230e+03
5337	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.075401e-08	4.230e+03
5338	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.076571e-08	4.230e+03
5339	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.083631e-08	4.230e+03
5340	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086099e-08	4.230e+03
5341	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098807e-08	4.230e+03
5342	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.088395e-08	4.230e+03
5343	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.042598e-08	4.230e+03
5344	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.071624e-08	4.230e+03
5345	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.082819e-08	4.230e+03
5346	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084578e-08	4.230e+03
5347	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.078681e-08	4.230e+03
5348	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.042537e-08	4.230e+03
5349	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.035812e-08	4.230e+03
5350	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.058765e-08	4.230e+03
5351	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087944e-08	4.230e+03
5352	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095182e-08	4.230e+03
5353	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095867e-08	4.230e+03
5354	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095379e-08	4.230e+03
5355	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.087486e-08	4.230e+03
5356	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.098725e-08	4.230e+03
5357	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.095354e-08	4.230e+03
5358	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.032657e-08	4.230e+03
5359	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.080892e-08	4.230e+03
5360	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.096815e-08	4.230e+03
5361	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.093967e-08	4.230e+03
5362	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.086937e-08	4.230e+03
5363	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.072952e-08	4.230e+03
5364	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.079372e-08	4.230e+03
5365	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.091571e-08	4.230e+03
5366	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.090863e-08	4.230e+03
5367	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.084955e-08	4.230e+03
5368	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.025705e-08	4.230e+03
5369	31	6.938795e-09	2.960943e-12	4.935531e-20	1.445600e-09	2.045676e-08	4.230e+03
